PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,genre_encoded
0.5989245568577916,-0.6930365354241316,2.1941282315421335,-1.5309849577396313,0.33236049141930324,-0.2643367363146206,0.10174564180309538,0.18607260421984256,0.8613954268106527,1.1711939236088116,-1.595720392746283,-1.8392711155459889,0.27783368287419463,0.9090699538667626,0.6404355174704354,0.20965135054775338,0.24074911226217968,-0.1738147727739507,-0.40168089256268924,0.9984680925185488,0.25347868732861273,-0.1661911450515186,-0.30979050878881537,-0.2064105857808831,-0.4750055730887346,0.033700354354995556,0.4300596250243498,-0.15674417674529403,0.21276659308427753,-0.2593819949442777,-0.560904931859668,-1.0639363549804544,0.6709325725821287,-0.3662454554526278,-0.16799596614358603,0.2596076567890491,-0.3008350518193646,-0.40329107121583074,-0.4284097895621664,0
-0.9506632050361844,-0.9015732551269778,2.0594468098406136,-0.8799606846801904,0.8733088642107795,0.11975800711982212,0.37864245092558707,0.9849372443204877,0.15753388091934442,1.628888749938284,-1.0642028892645454,-0.7690228519749902,0.8871893421860881,0.35785171429120116,1.210041839245311,-0.5236065711963335,0.2539489503506745,0.6467207252878466,0.797421825603985,0.18237940386107307,-1.1248226502700815,-0.6931509742233537,0.5185277086457994,-0.0220957416655027,-0.34166523505792523,0.07321654839387766,0.41816997550651913,-0.39840929306293377,-1.0893469894203884,0.08305322319414994,-0.9070567766326295,-0.02886452087166017,-0.20937692788848436,0.537042721332804,-0.43976649507044774,0.06831891023916893,-0.09493878634341692,-0.7551304660511843,-0.09741186178583704,0
0.37928731116339043,-2.0772908653417934,1.4199632142223622,-1.927929951717517,1.2006683405839038,0.409769984123111,-0.19873704891480345,0.7865041281507783,-0.06704715233952588,0.6475388135120984,-1.2271983522050052,-1.3641405375926428,-0.3723027291099673,-0.6453128879686011,0.9314743735295967,-1.4364775504424685,0.28618945150794883,-0.8886108011867653,-1.628182671905328,1.862448978784001,0.4131282093011548,-0.6132051503872261,-0.8023772241198116,-0.6073657616758743,-0.3571494216422203,1.2465532435660567,0.43713246414269785,0.4541689733010693,0.8489006436822797,-0.11918512401994878,-0.7767942190086506,-0.806189291259281,-0.03832834265377389,-2.0613696265861603,-0.8476102144112799,-0.8879132544858667,-0.05300930990542875,-1.2065976608715008,-0.710155763402704,0
-0.009684160383289528,-1.0089599056698835,1.5783844972704884,-2.436538896049728,-1.9064962243529078,0.7959579758326031,0.32993694403335844,1.1761655275837526,-0.9962225618487824,-0.7633818453360559,0.6936325054847619,0.13425196368661282,1.050285054714244,0.7329636205396357,0.14724944396815898,0.0470398721210061,-1.3431372062867453,0.4258357058748421,-0.4238046108876416,0.28027516055972634,0.3937541691863359,-0.5672596183982263,-0.5843985796667857,0.010453417897243814,0.0367115880776959,0.07430806109677845,-0.450129219364727,0.4985697644628946,1.1636105493588795,0.2442442537036897,-0.4672688972299942,-1.6403009029527997,1.026320159873742,-0.49354839716323196,0.22181584915477934,0.17815073339675286,-0.007840847311452532,-1.0136341579674462,-0.40320355648304357,0
-2.639389257141876,-1.1645798964658758,0.6472422305135411,-0.522513679108912,-0.20616123956284926,1.7433775692735973,0.5664069339388603,0.501924508132464,-0.09444862370302583,-0.1318759760241241,0.6860401384711862,0.920786207638166,0.29778912385104617,0.04928193146691277,0.15995076821469925,-0.6625932170953294,0.16618713567438848,0.09602463030617235,-0.5268411680623015,0.41332198971409384,-0.08455907530461015,-0.1242206725722565,-0.45762254014155906,0.12493583203399458,0.20691807887385613,0.34171453575386157,0.38224044812705155,0.05471279070411487,-0.31942564721136635,0.2188959942051469,0.153406477271448,-0.6303074787639918,0.23569207370087697,0.14310831910421673,0.5185119584054063,0.34287175975295237,-0.08042360840405428,-0.44012616437923735,-0.8661751977186654,0
-2.687613882841588,-0.31294461758865694,0.6634929513219621,-1.1790815188450576,-0.6911428306757454,1.5632919415021647,0.44785964829675534,0.3551424103501588,0.13056331415127975,-0.5456418011757613,0.5968120714855104,0.8248009050709308,0.45528998193391707,0.4623203643325665,0.2623490474892104,0.5561573430646897,-0.13821599301525386,-0.12810378024891675,-0.4151014355358446,0.6641974976142552,0.09384241391978455,-0.05662587819292386,-0.6921033384300287,-0.07089960706712746,-0.022748916135594155,-0.03762120956054277,-0.09929982302969471,0.403687481157045,0.05303283054520274,0.3653596265849043,0.21193860689040647,-0.658369947327597,0.6805973750601079,0.09017507668103134,0.3343858939105801,0.5073112674994481,-0.37034151980753677,-0.5618495359627458,-0.27624684417650114,0
-2.954715409111851,-0.5628979277540332,0.942281798713899,-0.47838177218951133,0.056370295274564886,1.7613163128527973,0.4531327857754676,0.9067064146545797,-0.1064620421183903,-0.39878546974360035,0.1082328404534683,1.0277357319609222,0.9406120829958319,0.1284643219233929,-0.28420724081485477,-0.7904178828514999,0.49603733626789165,0.060954700909732214,-0.471869843797782,0.37183485860642457,-0.21866691021746765,0.008419273119400751,-0.36992109859009265,-0.16847546470595287,-0.11235171861253093,-0.18986945830620447,0.2664589043017898,0.36840504629342996,-0.1926501631610781,-0.30567337846425746,0.43303062594689956,-0.501861686770922,0.35692170624889286,0.3632210924276885,0.47833113781041425,0.6353876783565922,-0.10077289644274089,-0.42820406884420337,-0.7357254908554994,0
-2.728828902631496,-0.728856164792231,0.5641903676359353,-1.3554900896074642,-1.5814562702672164,1.7010305268306363,0.31006093419953107,0.24504190244983245,0.05682126293910108,-0.13998783309127993,0.15092848626595273,1.1086114972002554,0.6626954572168048,0.48106823411926253,-0.4209783650204669,-0.35187727476566244,0.25497638221199875,-0.05014124007072326,-0.017307192666793536,0.7738424869259632,0.22278256467125115,-0.021533890494001073,-0.33021033048120657,0.3000295298861287,0.020492556519121536,0.04771493338616013,-0.08112333952383384,0.36815322223045216,-0.4637339873156991,0.1536241844887577,-0.12469829838015127,-0.44072938614474827,0.33260578733568735,0.04349405545021582,0.6540584292031245,0.38726537361530067,0.1883043103314745,-0.5322087540119064,-0.6607946786489325,0
-0.24074692193714137,-1.6627122856439043,2.551586004945366,-2.0891096719288984,-1.3339571870345093,1.0427020201160573,-0.34245734232567154,0.7468095963005239,-0.6988279537462654,0.07784972675378816,-0.2310416070674492,0.9364763158605629,1.0424039656043627,0.149147740497183,-0.08825757968196118,0.17279470302344435,-0.5710469149463687,-0.1778013177180901,0.003460215547804948,0.7789109645574426,-0.752038176924623,0.037755823239383826,-0.1218223141556893,-0.19239164373952583,0.04557090702712811,0.44515474965187773,-0.4409851565854873,0.6311395369339599,0.3891868970604108,0.835237387908449,-0.27367837615327,-0.9404934568051684,0.9807396809907798,-0.28424463206521383,0.06885527444762939,0.5699614302865036,0.24839649592906166,-0.4208980809687706,-0.40476379208635715,0
-2.4506935683787634,-1.5924214357264104,0.37210400402869087,-1.5471831078045264,-1.6768956870509193,1.8621406215996386,-0.14920859306499643,0.10180672051067033,-0.0068603699785729924,-0.1579588735980191,0.33955516580484774,1.786927101823543,-0.2058807966350552,-0.023833685682016173,-0.06525300614167279,0.0956679427969923,0.6137508121352757,-0.32570997703009147,-0.3460962584945254,0.23515610055417452,-0.004651545770887517,0.6306492913723921,-0.8575895861427631,-0.2615733749392948,0.0781555746912578,0.9448413323744056,-0.456598118473706,-0.08817668814220565,-0.3430221427793242,-0.01389584002141358,0.5835918911247339,-0.8435605861663741,0.40706688874880864,0.08982911338014679,0.8818922580722884,0.3160219841800411,0.1661692070282186,-0.5006542105909211,-0.6139341651499687,0
-4.12171686983162,0.5107395615288495,0.5375223970803891,-0.7050910877141131,-0.572895554197621,1.8441687784838774,1.3481680733854198,0.5256645101777332,0.3738145401407993,0.08797749574846038,0.28766312911335423,1.262496514038912,0.22330948277347115,0.34919551770628793,0.0037302441701699243,0.3006245146892011,0.936164657810602,-0.08103029003932971,-0.8533114862171967,-0.08972978946853874,0.07865875544972285,0.30296851416794507,-0.3136905207425511,-0.11720647846731602,0.9891948546895214,0.5936821569906634,-0.4158872787815189,-0.40757081080140556,-0.18148495916471835,-0.05149199180148597,0.27286000257677634,-0.7277418966780008,0.08472987809310827,0.03132069544923108,-0.08789344305097666,0.4903530022391756,0.1906120949721222,-0.2433901138966015,0.18946380476672686,0
-3.852928359952487,0.8405839146544394,0.775118794501518,-0.5289575558602416,-0.6807263773607382,1.743367325450735,1.7271842173647445,0.4672546392916782,0.8493112177978827,-1.0075688043428574,0.5769480461015674,0.8639101546637389,0.3452208976791456,0.5543982506471034,-0.10404911652966632,-0.0030833816535116238,1.0711871431275055,-0.11178492483829593,-0.34492139000576727,-0.23847451000320957,0.2645384266965058,0.23531186620600966,-0.3506310453056574,0.16526763211168458,0.593136322793602,0.6262638735131263,-0.32453888623837734,-0.2670289249665083,-0.0981208683856848,-0.0477769389568285,0.46292353856742247,-0.5004747300593412,0.19947487306187126,-0.16029313349112287,0.021378118926210218,0.33516415047136205,0.37960347877514117,-0.47692139897357333,0.06348508973879688,0
-3.966591618465597,1.3827295974221694,-0.028774725854578458,-1.085718523096442,0.23935327758142955,1.843689864680812,0.7786728560585285,0.5950974440238204,0.6215351555639014,-0.9449920162736449,0.43155432540835414,0.8732035522268131,0.32393666243239183,0.661889707150069,-0.2511580089121084,0.2724775668629334,1.055852267711364,-0.7217163854681731,-0.4955230821337038,-0.183353212922663,0.3923332354647427,-0.3441894601342613,-0.40908795151602434,0.0285468173982671,0.18730887755131306,0.1327359020640803,0.12246113914586595,-0.17782115745561544,-0.568271328964259,-0.39652632657343406,0.35168067915156276,-0.456537143796639,0.2202524539617319,0.05116682677540047,0.06724269547257944,0.17830128516760857,0.3167040768103927,-0.4002096929468865,-0.33975866001538135,0
-0.9610328715556393,-2.199455519040711,-2.9181513276066973,-1.2479558363684984,2.2042466175732813,2.7438839414046927,0.5565300560633736,0.9062140383905004,-0.11546462467236773,-0.7573622137127386,-1.1726785638837836,-1.9217597543823788,-0.9098455852291684,1.0979856362884073,-0.3358276553442291,-0.5246914688335761,0.8691553673146765,-0.09298259311595639,-0.3212376457299337,0.17631717559286328,0.9907205013665639,-0.21205066802788908,-1.06630508293046,0.33040154593231436,-0.015015675178733682,0.23382202403000765,0.2166869797284814,-0.15426695848625102,-0.1334951932615526,-0.3393253759642557,-0.002219285466971724,0.24097977844785998,-0.07040100567931144,-0.4275470782122938,-0.5063081320950167,0.1875816370200514,0.1712139578914069,0.09735481281605757,-0.07671243173026437,0
-0.2851944308981455,-2.1987239565095056,-1.9374545940980905,-1.6331033043932046,2.1304416460520597,2.5191501603248376,0.566740218794056,1.1328374815184656,-0.4562572028257154,-0.2148088820400017,-1.2266837729647124,-1.118036523330306,-1.2314083412330297,0.29532470967288027,-0.29121409748015753,-0.5806686030270125,0.6758332813221242,0.0713881128713162,0.10408097660964503,0.8537212065534887,0.8505143583873582,-0.5569665995572113,-0.6447665812698877,0.8766720113957615,0.2570645189229796,0.221060854971303,0.1395123611294134,0.22004460994692548,-0.3582361850868804,-0.6556554591145598,-0.1748398565807588,-0.09547732282909263,-0.16141180906490693,-0.3111842657340429,-0.6767218624636238,0.008997769379303534,-0.14293167804346157,0.11254846313330892,-0.19636443599242043,0
-0.628247441590092,-2.251108606023573,-2.167905239209158,-1.4892998356636724,1.8127264796952662,2.406336563230422,0.626765179382786,1.3721737829953378,-0.808846422178882,0.1686813435526418,-1.555093770507227,-1.1947179355291295,-0.7621982593047165,0.04443821811668413,-0.5970967925857388,-1.3040089784202773,1.1258667542133411,0.5072659358340167,-0.21122467028086564,-0.2229098397715905,0.3589447951921805,-0.1872314881075758,-0.5139659112215381,0.7504256426081171,0.9514055236898301,0.5226253791289579,0.2649814102841144,-0.25433253417896046,-0.4858317884671302,-0.12303306367404573,-0.4300526799618537,-0.19987291205077026,-0.20306848786622791,-1.1275634510907944,-0.25970994223253085,0.1867428375811952,0.15843221536422986,-0.0017141409393047933,0.06262821586608365,0
-0.13501073928695984,-1.3489185860639386,-0.9361892660357373,-2.587018730214514,1.5942010577269932,1.4296539559756913,0.33549051266077,0.9883264660346877,-0.13106444237745002,-0.12474436121993662,-1.3213051906993902,-1.5587002926022377,-0.2929639782427205,-0.5826616509854994,0.34644441459760744,0.44689778835598787,0.16202190704517416,-0.012698152944887367,-1.7940057002740337,0.8087139853017297,0.34418198956631596,-0.19063541938187792,-1.1334558173962255,0.9153070028796149,0.08025607083318256,-0.27144546119009716,-1.3127107517686905,0.11085019695704264,0.49637505321027586,0.297367135306646,0.32064564547571245,1.1285283892346587,-0.2907860403931103,0.7688349271410188,-0.11546861202768652,-0.13831413472993534,-0.9591947434011975,-0.1413653898757429,0.19222714248094142,0
1.2385924511512643,-2.176445800679134,0.335048235635794,-2.161936884805828,0.7841813942575904,1.6766529827711116,-0.4470870870931424,0.45945776354494494,0.03114671869734849,-0.03815139311674281,-0.771220002839692,-1.1151791854067623,0.40857346220354723,-0.29110714020053813,0.5644126872658385,0.16178297135827374,0.3910488091265285,-0.31084182111953657,-1.6079303931828977,0.8743275728091681,0.24305463671440183,0.11372564256705811,-0.4464537025604404,1.1884242767267286,0.43028759752295087,-0.337253541867879,-1.1626985565716719,0.17002342233019613,0.19330435164884952,0.35408022092217173,0.13079829116262473,0.7447172279712184,-0.19284811607724628,0.597848334238486,0.2857342555030335,0.25729024173239273,-0.30173778668007495,0.19467544554774885,-0.23018416846264042,0
0.8084834287304624,-1.9674850624123492,0.494326055065403,-2.2394884812707243,0.29341397160889454,1.8238425924535329,0.2796320877492841,-0.3073795370404567,0.8043484270473529,0.19210685854593926,-0.9714974524562562,-0.772042904568935,0.771011751602804,-0.1781589678901388,0.2633537318508267,-0.6030016440165517,0.32694210826716297,0.472490173476918,-0.4474981734762752,0.7916008998800579,0.3787726449248867,-0.2032856353160083,-0.43872381180325815,1.607970012863452,0.3432569793505765,0.7358861662155819,-0.10779512823010506,-0.3188986078431474,-0.49985859134977795,0.03931582382897289,-0.49905039594380135,0.3909705175754066,0.7874521761238408,-0.4951484410689267,-0.05299209077821033,-0.516578963021925,-0.1420156424266462,0.3621924269093708,-1.1621175030909852,0
-0.09515261407414281,-2.613405049089879,0.052631980409676635,-0.6501695667410934,1.2458470246022577,2.486852897709204,-0.3926547058700455,0.047042505217109815,0.1674643140857744,0.01461915686959972,1.1480024014967287,0.5897072555186662,0.35527277216001063,0.5286886666447193,0.23837083926360136,-1.418073439681882,0.6645099123052999,0.16024933004136394,-0.2638032296252486,0.4572010131042963,0.32288851254317846,-0.9233982865706905,-0.9423359838464715,0.778677494649158,0.6522252121353442,0.345956305711806,0.47799813047136575,-0.40800244379187356,-0.03421620135795223,-0.9336568402225264,-0.43856577734268193,-0.14164816532444763,-0.11618667060616897,-0.11759373950661602,-0.6819408866477932,0.9064267504590512,0.2044689231609327,0.23846045122166223,0.24462867519567907,0
