chroma_stft_mean,chroma_stft_var,rms_mean,rms_var,spectral_centroid_mean,spectral_centroid_var,spectral_bandwidth_mean,spectral_bandwidth_var,rolloff_mean,rolloff_var,zero_crossing_rate_mean,zero_crossing_rate_var,harmony_mean,harmony_var,perceptr_mean,perceptr_var,tempo,mfcc1_mean,mfcc1_var,mfcc2_mean,mfcc2_var,mfcc3_mean,mfcc3_var,mfcc4_mean,mfcc4_var,mfcc5_mean,mfcc5_var,mfcc6_mean,mfcc6_var,mfcc7_mean,mfcc7_var,mfcc8_mean,mfcc8_var,mfcc9_mean,mfcc9_var,mfcc10_mean,mfcc10_var,mfcc11_mean,mfcc11_var,mfcc12_mean,mfcc12_var,mfcc13_mean,mfcc13_var,mfcc14_mean,mfcc14_var,mfcc15_mean,mfcc15_var,mfcc16_mean,mfcc16_var,mfcc17_mean,mfcc17_var,mfcc18_mean,mfcc18_var,mfcc19_mean,mfcc19_var,mfcc20_mean,mfcc20_var,genre_encoded
0.2527803053101659,0.5669899688455061,-0.5520031427030575,0.33445406338839645,-1.2237417778151891,-0.02335683069849559,-0.588568851763982,0.7726284174926938,-1.0206096299479552,1.1760540737334486,-1.3803767172379573,-0.28375573146157174,0.22926076194415868,-0.5467902421751335,0.3119725908512773,-0.40412815823964604,-0.6541572629073282,-1.1338280313805236,4.808368944605044,0.45769669626775694,-0.3670608775911104,1.1293353143223568,0.5034004514519045,0.47485453913897513,0.045769732872424106,1.3047154427039098,0.3091561319500218,0.7543354885827066,-0.22154147424740916,0.4139262456901696,4.255489037630822,1.1724687049104177,0.14016745987718593,0.6484543971329617,3.3654876530337634,0.33911768419335137,-0.027608890229287097,0.9029931820283947,-0.0015870385469870065,0.6635827488583299,-0.37252904189220587,0.838743516315203,-0.28678567402840505,0.5142970797730455,-0.2330064955624893,0.19616583387600156,-0.6313364485969108,0.03285760113166061,-0.3004553899867364,0.9621333755380241,-0.7960020785183727,-0.11648825461057893,-0.8603598817839134,0.3156546555211197,-0.8170760662003176,0.24612438792667282,-0.7611472122550884,0
-0.37614784505380133,0.6393328526819949,-0.5281820770646697,-0.3295754020821124,-0.9117245420398791,-0.4642080679121159,-0.2757365256576716,0.035580352217125966,-0.6619377969295389,0.3460848615983161,-1.1519663434483813,-0.5514124097184339,0.2194309162061959,-0.6192808678213677,0.3430167429449146,-0.4527400199702023,-1.728595277231797,-0.5324772583163789,0.8951133155309116,0.8092543365360634,-0.4500507231124195,0.7851363587516141,1.3726921520056237,-0.048427304894311615,0.1307564032461084,-0.4742535714947081,0.14021619443512362,0.41397754421417027,0.250607424670455,-0.7672048827142226,1.609147901471315,1.766992732202193,0.7789352797815102,-0.7924229831762273,1.1537998672455045,0.3625935588116478,2.5074086385510395,-0.12661040597347356,0.6101391480280425,1.0403140605461376,0.6882543952178236,0.4411160640875572,1.3358883971614162,1.8634399532097359,-0.198646539355349,0.2710385790584549,0.02544396895037645,0.37043192697124866,0.25991572250995615,-0.1159966092533938,0.11298873106121463,-0.554381193148455,-0.640828130411937,0.45517526265610314,-0.341329683056606,-0.10246318941094755,-0.4996051022002863,0
-0.45782505857833705,-0.12394086012973707,-0.4826683115819181,-0.3599942803601442,-1.1842544424308277,-0.6034440793860169,-1.3485480583204252,-0.0687259774666898,-1.2235257857956687,-0.5447921809499525,-0.5537055985550087,-0.19062131039757346,0.34123609747289385,-0.5874583313906001,0.0974024561623467,-0.4008439432927167,-0.5232962227011428,-0.48820067674318385,0.8000274463107114,1.4396009408826453,-0.46659232844451937,-0.9375482033570905,1.7575749710766415,0.44921077019808564,-0.08008226468158854,0.8398459238630712,0.13397049695341529,-0.3373899138883489,1.0462204573057792,-0.12964381855814028,0.03830986565527227,0.9046212333060595,0.2916059988477444,0.3398025520678013,0.3472704739861011,0.37942249304878345,0.09667782133753515,0.17684996362531888,-0.09226993345659723,-0.3991362019933328,0.6078530157347334,-0.24537936903663954,-0.5806726684563581,-0.29902843733488815,-0.00473693766344458,-1.0327528206164063,0.3844780946694219,-1.0814261051836207,0.3835950512347429,1.5485757633724264,0.7586717335331482,0.770692203963864,0.4741179302891264,0.2271026124373504,1.203893502325334,0.5683039223152511,0.8389092320664226,0
-0.5392756115016932,0.9401994251575696,-0.6637370205397398,-0.009760929757752878,-0.957258693834672,0.5292552153251688,-0.6158788936766729,2.3625574959921347,-0.8149193282957117,1.707797449184008,-1.0228684052366233,-0.20416178622720801,0.30660159225640593,-0.672711412675486,0.30430144179371027,-0.35189341647216,-0.38105596160746313,-0.7775405187532909,2.5684460500300252,1.0082242745990069,0.9000028947323195,0.4312261254134069,0.2435536869574652,-0.270812575203427,0.7059502989780706,0.4471027079243011,0.11205797879478414,1.1510433691518782,0.1099573047099657,-0.4126798293120586,1.2595013416050933,0.7643988889937663,2.033395478284248,-0.37808536727468306,1.9330696131410643,0.52909185919912,0.5748177519735818,0.17712512377642484,-0.11270631432259795,0.44051731186977894,1.0805618860226034,-0.21064945550725755,-0.4618415363027867,-0.27052233641937484,0.1781617028696828,-0.2560364534289612,-0.3387648178563817,0.537340703421643,1.400606276350589,0.5746379996417414,-0.16384726974655267,-0.5169672378700353,-0.46881680415598037,-0.33778381829261783,-0.6608655644067691,-0.28579142456867357,-0.42037581108083116,0
-0.3482936291984586,1.5794996225751132,-0.618919919836043,-0.1316692443834698,-0.6245871906744618,0.3498273041315581,-0.16668463557068416,0.3508136106206422,-0.28404869933792287,0.5830266773461064,-0.8165914574374624,-0.18391902629685686,0.32927695744653407,-0.6670345041404541,0.20275896779308628,-0.4274820856833086,1.1124667798761734,-0.5639460406188689,1.5343217937015552,0.6562705472618636,-0.2920158011845118,0.5148958990722454,-0.6725361465094345,-0.25471927929108207,1.265946550319529,-0.19469925847013492,0.07800192553694957,0.8968219123547162,0.3161891810488253,-1.1475043546912038,3.048510922604135,1.497020201540202,1.8989488506491174,-0.8679216253417688,2.110560410651809,0.9799384615993765,0.37703046477547886,0.9675072627614149,1.395804499034019,1.5554074323157057,0.38285682837991086,0.2004476234259854,0.5803892832682237,0.28081012286464196,-0.3504235036719501,-0.8238571586658356,0.15963379641174988,0.6890666951770704,-0.2098677319708929,0.7573970401114936,0.3028118762743505,-0.1479075465005265,0.5032593596404223,-0.11388420406008871,-0.1099357330761495,0.7262940179367455,-0.5641673387186338,0
-0.553817799868901,2.000054683487708,-0.5494166021479614,-0.2084955621316511,-0.9405540151883504,-0.43159974987705574,-0.09515336409614913,0.3275712478138265,-0.5380595770036164,0.8582627006459085,-1.418966222031658,-0.6771850808890507,0.32304320155624966,-0.667494871730429,0.16706299336758565,-0.33230088683191156,1.8135080666950234,-0.7367022562004468,1.048588448769105,0.6646495491547434,-0.15919599943606635,1.2900880066068054,-0.8779708477631303,0.18315404267933844,0.28420397876145187,-0.05161331542531732,1.78563384969894,1.022595358302383,0.26770145208321855,-0.5294239527367222,-0.2759701798836808,1.4428068445064683,0.2552909019058824,-0.8405338928765361,0.8228377428852078,0.7808185816041208,0.9856292059789002,-1.146121932980083,0.9727536773346732,0.14857436885762068,0.9754975341729394,0.4967923654063188,0.04103374078879704,0.4389321664739118,-0.2557096552917812,-0.8107557109957292,0.3545832388466418,0.3816472647695305,-0.3489519013492011,0.542764440831708,0.3345381668999051,-0.18083472398334058,-0.19406377787999124,0.3472840874953669,-0.632897848060277,0.6481288314701277,-0.15982894007025875,0
-0.3964998585689597,1.1645115400262296,-0.5992869954478047,-0.14026718547341382,-0.8350356446869013,-0.3656633776735974,-0.10641733409152895,0.3981389998135492,-0.44691627757114855,0.9532790214653807,-1.1121426327444364,-0.5477561236133186,0.3122557305320064,-0.6990139430171097,0.18336071796319683,-0.3020468637862037,-0.5232962227011428,-0.7004648076550324,1.6014312293326052,0.6217643220182522,-0.450086041754104,1.0244450817244297,-0.21935816615975767,0.3390187566988642,0.8557531625447143,0.330670158158696,1.189941357891384,0.8046072382261047,0.5794414251939282,-0.6196355788630321,0.9693616686494392,1.234810515731418,0.4043288220465501,-0.7784835710539104,1.3121230163029614,1.152823632371435,0.9678074660342051,-0.8672942805646185,-0.15192140052888897,-0.028134930698503844,0.027604661692834903,0.47991232322643507,0.4015953223607789,0.8334638035366618,-0.46829932290236725,-0.681816453164698,-0.1966794591224662,0.1405938519286037,-0.525716087452233,0.6387290797774796,-0.19177634917661204,-0.31211071658348316,-0.5458828594316013,-0.13670852532247943,0.13131465980063614,0.515844194782045,-0.2115867915542875,0
-0.5726464432970674,1.5329790132404253,-0.2950951515320251,0.17548783886745462,-0.4277351746898543,0.21528969006178117,0.15707986059940934,0.16591461934213533,-0.03467821101798796,1.004028261597373,-0.7004938214802967,0.1428765347905966,0.34407109185634854,-0.4712032583584963,0.08844499793300195,-0.28566043599162977,-1.672751305593311,-0.23515561965270004,0.7425445429821176,0.3877116319781666,0.13925661383845303,1.02243965146767,-0.2515369123451464,-0.2480656809477937,-0.37329788563656696,-0.4604297608602357,0.7292300840724681,0.8408368060431753,-0.27743125383659056,-0.738877646509125,0.404572693956922,1.452686688558068,1.843980732542804,-0.985734278535472,1.008809080788249,1.086460370773271,0.4870916053422376,-0.5838700573997888,0.4405946828865018,-0.12918327139130575,0.7513953989049635,0.11509613748274107,0.29137610693697774,0.8224197016101432,0.7360137182697949,-0.5193386538141311,-0.37911693357052717,0.18201303801249266,0.026214222814686276,-0.1012514409005012,-0.3096169171016397,0.07220524824299064,-0.17821610841340885,0.2784210352321121,0.19960880813559517,0.08365329521574406,-0.21856525183231468,0
-0.5538948908291857,0.5580611541032545,-0.2895503129644496,-0.44748514778126736,-0.7097670183709177,-0.4062584366526254,-0.13488501642445855,-0.10651669268944676,-0.3611699527038572,0.5637714582871421,-0.9516958644124217,-0.5742880568674746,0.3084700920146911,-0.41761291740360457,0.3039947035487416,-0.47688158785157464,-0.6541572629073282,-0.19545046719515238,0.09231952240837292,0.6656780552434907,-0.411271518427079,0.6514739825797261,-0.5992373728136741,0.26730932361542525,1.5260620538184981,-0.5100644055243113,0.4458214888236123,0.5647792250906376,-0.28597866963711915,-0.924171816886326,-0.15508390778600717,2.004765782225497,-0.22489189840897544,-1.1528970744789555,0.7290518797451054,0.6099007092964117,0.18452516462143256,-0.7596896506950532,0.6511761975839466,-0.20986334728724879,1.256677526177525,-0.019785336522547187,0.15117686450262094,0.9257965461078076,0.28990790262700294,-0.7091726053099133,-0.1864594778723085,0.11305033659594507,-0.12203932843158877,-0.46122464996333934,-0.24255964720322823,1.1214345372235168,-0.1843764484952867,1.6630685392495934,-0.5132858257737075,0.7030568110059838,0.05472074465572101,0
-0.9567323860026558,-0.2834115945070196,-0.524277319350017,0.0987990590846519,-1.0983727560267844,-0.47377796829025953,-0.5738345857526124,0.4690640694990943,-0.8393318113755758,0.3142859669412186,-1.2149108448709403,-0.6136672199192048,0.22614769890656808,-0.5563993143682021,0.19850450091342187,-0.40946235213792864,-1.7815754554529248,-0.6818535639278733,2.802812981414004,0.9454457944785378,-0.31357139225575065,0.6243942887866099,-0.7027259260554998,0.02454051169700604,-0.42735727404488116,0.17721815607917732,1.0170552846707706,0.864610448270718,-0.02426011309117273,0.040883126219146096,0.26833202912758786,1.254886767667766,2.9985024507675133,-0.27912436742042807,1.3077313718464771,0.15333688169561763,-0.030154202183510233,0.08752235750420545,0.09101295867723345,-0.24939813866550586,-0.07551107594887368,-0.09365449307104345,-0.31747560574410627,0.423915426345186,2.643310564067514,-0.6726991297707293,-0.3233051466289271,-0.4485516827638316,-0.289337517240828,0.29244678833995835,0.9584887588078658,0.46032769099115106,-0.5218480501316328,0.3979253914180049,-0.8394978133745853,0.6489616429885828,-0.8431876337380743,0
-0.142826782575406,0.5845522392001479,0.31143985820663395,-0.0584116407168513,-0.6946332502137801,0.03929057836125608,-0.8210874698351072,-0.6066198973581904,-0.7725505560083442,-0.36918146406961205,-0.5387305668440205,0.5291051654304595,0.21524703670397524,-0.1655564459416864,0.35514705999413565,0.1673403261941663,1.1124667798761734,0.29244359027839406,0.1721317375790279,0.8193862437569194,1.1319989692646024,-0.6595884404831047,-0.07853288165068867,-0.1280465771701264,0.2355439917225274,-1.15849111439031,1.5180948420972344,0.9808484168154428,0.24203739107417274,-0.9774155370999507,1.2215898874416447,-0.5103142369596871,2.8606205236181212,-0.6058247006936965,-0.08002691190217477,-0.314717541653915,0.9951466970911336,-1.395702494058439,0.0438966905105056,-0.39351787092266494,0.0932689401164292,-0.5163150715205038,-0.3133940805714823,-0.9952982656727897,0.1633413753911646,-0.8990586705023232,-0.6142185918889053,0.2743293062325316,-0.38593867089310185,-0.5302580454989297,-0.20083842848915567,-0.6870831956203753,-0.047201586094290794,0.08506201485639152,-0.39632179827906655,-0.6276639342481248,-0.7309934775172112,0
0.054465786669082056,-0.02397339254619583,0.5331881812890974,-0.36654441231982543,-1.1462417885976122,-0.7971931239852115,-1.072635718095069,-0.6640775021168857,-1.1593169201744558,-0.7740891017134263,-0.9484046486517647,-0.6578026502125593,0.20735887514697215,-0.0013747439489868102,0.24117056189137465,0.21270828941713993,1.1124667798761734,0.38111794818576755,-0.008636720299592043,1.5025325746697316,-0.8854442327629901,-0.5419001430171637,-0.06047216081964928,-0.10464360079272868,-0.32002018629817836,-1.1559909595939313,0.012881609358857127,0.756115315719339,-0.6867090135427124,-0.35671712308899806,-0.24739281063814478,0.4461613489039263,-0.2750972758947923,-0.29624915719147227,0.2174275178777984,-0.025877665762073686,-0.6368550767081905,-0.6902060117931264,-0.37454449182497385,0.34395607000067524,-0.21689435997084835,-0.4273413856221212,-0.07920161958340131,-0.5380013237231045,0.2482090926101173,-0.892657371433218,-0.18716834397262802,0.3846858754418282,-0.02338767389122168,-0.56387748626635,0.37835784994847205,-0.22194254112720968,-0.13676229275919485,0.23745247491378813,-0.09436452745068061,0.05231838738866966,-0.6402481539742362,0
-0.005430594986641483,0.1768932383053898,0.6620451858726385,-0.20983954442634997,-0.8091822890821796,-0.6044747386575962,-0.8490580904856786,-0.38280215434914716,-0.817996108188009,-0.4738670815531224,-0.6192830725860927,-0.5845685455835644,0.2185545174626392,0.2360316873455079,0.2345379458648213,0.247286775537853,1.1124667798761734,0.585598236275999,-0.12167874394961566,1.1928589414472455,-0.4386428682367497,-0.8560643511148883,-0.2203688692323793,-0.07937479714024144,-0.5158958941738907,-1.3653903456392367,-0.07922011994021523,1.103502265699046,-0.492922554186297,-0.941804414924932,0.2363781324315154,0.17830195899707443,0.47543443339824065,-0.6265850355779191,-0.3030311311039878,0.29960052822675937,-0.5092263446658873,-0.8569526975400216,-0.7213500174026057,0.02518151559118137,-0.680212935235906,-0.5460800347122048,0.0772716439419157,-0.16142614927587964,-0.3761415056127128,-0.4092424380102171,-0.36315986814352735,0.5415568432864726,-0.596522996583216,-0.7275895748705428,-0.20756697102539923,-0.7421757664324791,-0.31502714012391314,-0.3862435512758378,-0.19788433160824712,-0.09504409101704595,-0.47809573296682556,0
